,Category,Skewnness,Evenness,Dominance,N,S,AvgAb
874,macro,2.28543696203,-1.98193034923,7.82043951526,9.72966973623,3.95124371858,5.77842601765
875,macro,4.38324250987,-1.76943838818,8.18200013629,9.42286777083,3.91202300543,5.5108447654
876,macro,2.02937035466,-1.89015150124,7.19893124069,9.2479251323,3.82864139649,5.41928373581
877,macro,3.32170374096,-1.74819757281,6.36130247757,7.643961949,3.52636052462,4.11760142439
878,macro,3.32223875851,-1.98570161078,7.40123126441,8.12858520037,3.21887582487,4.90970937551
879,macro,3.54876717807,-2.10337759698,7.93272102748,9.51325582507,3.98898404656,5.5242717785
880,macro,2.66606881629,-1.4971993757,6.39859493454,8.45956407858,4.12713438505,4.33242969353
881,macro,3.0993341027,-2.03301001469,7.4389715924,8.74464743832,3.4657359028,5.27891153552
882,macro,2.29878130513,-1.48297676526,5.77144112313,7.01211529431,3.04452243772,3.96759285658
883,macro,2.38666237186,-1.46925352406,5.18738580584,6.76041469108,3.49650756147,3.26390712962
884,macro,1.93201302811,-1.33839743523,5.40267738187,6.43133108193,2.7080502011,3.72328088083
885,macro,4.39838437584,-1.8611030884,7.60738142564,8.71094912584,3.76120011569,4.94974901014
886,macro,3.71098057162,-1.8149910685,6.99759598298,8.24091254169,3.76120011569,4.479712426
887,macro,7.22337852477,-2.39118653327,10.6036103468,10.9984933456,4.09434456222,6.90414878339
888,macro,7.10647847202,-2.06917114378,8.96724918285,9.60332795857,4.12713438505,5.47619357353
889,macro,2.51871419934,-1.98653224613,6.8936563546,8.55004752829,3.76120011569,4.78884741259
890,macro,4.25409092369,-1.87139337888,7.20637729147,8.32336569444,3.68887945411,4.63448624032
891,macro,6.74218145342,-1.90720885447,8.4309814946,9.73489137036,4.46590811865,5.26898325171
892,macro,2.44186199998,-1.83607146266,7.79069603117,9.98543613518,4.34380542185,5.64163071333
893,macro,4.46510563495,-2.01154521894,8.0640073471,9.66820815888,4.49980967033,5.16839848855
894,macro,3.33673848619,-2.25371855915,7.80425138353,9.20984024693,3.76120011569,5.44864013124
895,macro,6.29280984541,-2.44724210697,10.1515188194,10.5676949892,3.82864139649,6.73905359271
896,macro,5.21251526456,-2.19799773363,8.25400859056,9.11964950669,3.78418963392,5.33545987277
897,macro,3.15576014276,-1.69748137611,6.24027584517,7.53208814354,3.43398720449,4.09810093906
898,macro,4.05806217829,-1.51873494388,7.09007683578,8.63444275147,4.1743872699,4.46005548157
899,macro,5.70550449623,-1.92420836643,8.16961956172,9.35053700247,4.18965474203,5.16088226044
900,macro,2.57688923692,-1.42838562743,5.29831736655,6.55250788703,3.36729582999,3.18521205705
901,macro,6.93473383226,-1.97923454643,9.16251474249,9.83403028752,4.12713438505,5.70689590248
902,macro,3.52478455675,-2.00220318677,7.07580886398,8.33543147788,3.80666248977,4.52876898811
903,macro,2.86570347112,-1.29949761026,5.03043792139,6.28039583896,3.295836866,2.98455897296
904,macro,6.43501052033,-1.72404660271,8.02551638649,8.80372460211,4.04305126783,4.76067333428
905,macro,2.91012357479,-1.83836978347,7.79688034278,9.68682296732,4.20469261939,5.48213034793
906,macro,2.47230128717,-1.46053967522,5.46383180503,6.84374994901,3.25809653802,3.58565341098
907,macro,4.78905761126,-1.81990195078,7.82404601086,8.88044645072,4.12713438505,4.75331206567
908,macro,3.26398149994,-2.23164028863,8.05547514176,9.85984909551,4.24849524205,5.61135385346
909,macro,6.22777153244,-1.45910068639,7.6998424074,8.89384721767,4.1743872699,4.71945994777
910,macro,1.75623443446,-1.4467693339,5.12989871492,6.54391184556,3.04452243772,3.49938940784
911,macro,2.59327163264,-1.7216794116,6.75925527066,8.55891078477,3.87120101091,4.68770977386
912,macro,3.64462475618,-2.15988402142,8.24249315319,9.53755560876,3.91202300543,5.62553260334
913,macro,1.96446481954,-1.53498879944,6.19847871649,7.82923253754,3.40119738166,4.42803515588
914,macro,1.44480880006,-1.49276327635,5.01727983681,6.69703424767,3.17805383035,3.51898041732
915,macro,2.03351768239,-1.47188076226,5.71042701737,6.80461452006,2.77258872224,4.03202579782
916,macro,2.61402513139,-2.10694805194,6.76272950693,7.80872930674,3.13549421593,4.67323509082
917,macro,1.13515270817,-1.89876216557,6.50428817354,8.56140144608,3.4657359028,5.09566554328
918,macro,2.38008925394,-1.55114554838,6.07534603109,7.33106030522,3.13549421593,4.19556608929
919,macro,6.93820842352,-1.82221350863,8.48838210956,9.4278681845,4.24849524205,5.17937294246
920,macro,6.55809146005,-2.07646728376,12.9363470032,12.9564929556,3.82864139649,9.12785155908
921,macro,1.95785888418,-1.87945319397,6.29894924686,7.96935774202,3.43398720449,4.53537053753
922,macro,3.17501561466,-2.00388087419,7.26961674961,8.25919936267,3.33220451018,4.92699485249
923,macro,1.34034350045,-1.60727896771,5.66296048014,7.65444322647,3.43398720449,4.22045602198
924,macro,3.65022827519,-1.26234804848,6.77764659364,8.67385500143,4.21950770518,4.45434729625
925,macro,4.71815522619,-1.73824633225,8.51719319142,9.39149458102,3.87120101091,5.52029357011
926,macro,5.9261643745,-2.07504597789,9.51118543095,10.311516039,4.1743872699,6.13712876915
927,macro,5.00940101289,-1.85587737705,8.43468076984,9.39723479062,3.80666248977,5.59057230084
928,macro,1.29356261581,-1.44326287162,5.60947179518,7.57198844938,3.40119738166,4.17079106772
929,macro,4.85802201663,-2.14091098673,10.2391022787,10.8165330242,3.80666248977,7.00987053447
930,macro,4.01735306858,-2.04102659804,7.8935720735,9.15408743043,3.76120011569,5.39288731473
931,macro,1.96003916087,-1.14884610803,4.89783979995,6.6080006253,3.43398720449,3.17401342081
932,macro,4.42119915928,-1.73789597271,7.60090245954,9.06900719586,4.14313472639,4.92587246947
933,macro,1.26775626597,-1.67648561152,5.37527840768,7.14913159856,3.21887582487,3.93025577369
934,macro,1.53464490123,-1.86754060403,6.1527326947,8.02682357622,3.55534806149,4.47147551473
935,macro,5.660890998,-1.38264974484,6.92264389148,8.16735198706,4.07753744391,4.08981454315
936,macro,2.79924818004,-1.95117455433,7.3125534981,9.02292586812,3.82864139649,5.19428447163
937,macro,3.56089414601,-1.48496128772,7.18992217075,8.84620912736,4.14313472639,4.70307440097
938,macro,3.96947399167,-1.8338871515,6.92461239605,8.0455882808,3.52636052462,4.51922775619
939,macro,2.76434318658,-1.59602206969,6.21860011969,7.70210434005,3.55534806149,4.14675627856
940,macro,5.89250226365,-1.66625259387,7.82524529143,8.88696203487,3.97029191355,4.91667012131
941,macro,5.6696577492,-2.17692198975,9.41523848295,10.5520556897,4.26267987704,6.28937581266
942,macro,4.4720400163,-1.76578089394,7.89915348334,9.12978086412,3.95124371858,5.17853714554
943,macro,1.492292589,-1.92308729214,7.16935001667,9.14066869873,3.61091791264,5.52975078608
944,macro,3.05357512529,-2.019743211,7.37650812633,9.21890360264,4.3040650932,4.91483850943
945,macro,4.66097662666,-1.74830821222,7.65964295456,9.07669468711,4.11087386417,4.96582082293
946,macro,2.35161588938,-1.77919466836,6.70563909486,8.54791636406,3.85014760171,4.69776876235
947,macro,4.34360874459,-2.06536669939,8.26539293085,9.55958780009,3.97029191355,5.58929588653
948,macro,5.49749416653,-2.00788543709,7.81802793853,8.69081030758,3.91202300543,4.77878730215
949,macro,3.84325664964,-1.70066037176,7.23921497378,8.94402832526,4.20469261939,4.73933570587
950,macro,3.99879918593,-1.85450136088,7.34083555412,8.68929604802,3.97029191355,4.71900413446
951,macro,5.27368128892,-1.97417319634,7.96866570047,8.71522404192,3.58351893846,5.13170510346
952,macro,4.95700870393,-2.04005448518,8.34212526333,9.77298015446,4.33073334029,5.44224681417
953,macro,2.09098787186,-1.61306203227,6.1944053911,7.70706265537,3.36729582999,4.33976682538
954,macro,1.5813163484,-1.52795671514,4.69134788223,6.16541785423,3.04452243772,3.12089541651
955,macro,3.56173343382,-1.60984349469,6.75576892198,7.92660259918,3.52636052462,4.40024207457
956,macro,3.73963787981,-1.94739194439,8.01367414283,9.50427783859,4.07753744391,5.42674039468
957,macro,1.66078108203,-1.44604769743,5.50125821054,7.27862894232,3.36729582999,3.91133311233
958,macro,3.45675859602,-2.08661301166,8.36822903828,10.031836791,4.14313472639,5.88870206457
959,macro,3.11408504245,-2.13733769665,7.80465929706,9.25884478104,3.66356164613,5.59528313491
960,macro,2.90086175526,-1.39164026049,5.76832099579,6.66949808986,2.83321334406,3.8362847458
961,macro,5.96219877528,-1.87781276835,8.33158624363,9.17055950196,3.91202300543,5.25853649654
962,macro,2.66965275624,-1.16111249233,5.32300997914,6.57228254269,3.13549421593,3.43678832676
963,macro,2.44238387026,-0.580773319059,3.17805383035,4.24849524205,2.7080502011,1.54044504095
964,macro,0.540887610894,-0.198982439316,1.60943791243,3.295836866,2.3978952728,0.897941593206
965,macro,1.77107198415,-0.249500502222,1.94591014906,3.25809653802,2.3978952728,0.860201265223
966,macro,0.927691112344,-0.141427452749,1.38629436112,3.04452243772,2.3978952728,0.646627164925
967,macro,1.17061922023,-0.369267993587,1.79175946923,3.21887582487,2.3978952728,0.82098055207
968,macro,1.17227233241,-0.372365998397,2.19722457734,3.58351893846,2.3978952728,1.18562366566
969,macro,2.46919848986,-0.247830451163,1.94591014906,3.04452243772,2.48490664979,0.559615787935
970,macro,2.63507333786,-0.336210719219,2.48490664979,3.63758615973,2.63905732962,0.998528830111
971,macro,1.50098763328,-0.742645160318,2.83321334406,3.97029191355,2.48490664979,1.48538526376
972,macro,1.89131009378,-0.837513187225,3.21887582487,4.09434456222,2.3978952728,1.69644928942
973,macro,1.21902881865,-0.249619583821,1.94591014906,3.55534806149,2.56494935746,0.990398704028
974,macro,1.24747244779,-0.636402277831,2.63905732962,3.89182029811,2.48490664979,1.40691364832
975,macro,1.11242977306,-0.247741538802,1.60943791243,3.09104245336,2.3978952728,0.69314718056
976,macro,1.53531146973,-0.605487221479,2.56494935746,3.61091791264,2.3978952728,1.21302263985
977,macro,1.68818345185,-0.310919060134,2.07944154168,3.52636052462,2.63905732962,0.887303195001
978,macro,1.94648153031,-0.831214945418,3.17805383035,3.91202300543,2.3978952728,1.51412773263
979,macro,1.86761137891,-0.483398839105,2.83321334406,3.95124371858,2.48490664979,1.46633706879
980,macro,1.76355682721,-0.369520428146,2.19722457734,3.55534806149,2.63905732962,0.916290731874
981,macro,1.94708738552,-0.418161694508,2.30258509299,3.36729582999,2.3978952728,0.969400557188
982,macro,1.67638658373,-0.435247973852,2.30258509299,3.66356164613,2.56494935746,1.09861228867
983,macro,0.636079182525,-0.43907466625,2.07944154168,3.49650756147,2.30258509299,1.19392246847
984,macro,2.50171454155,-0.535427353501,3.09104245336,4.02535169074,2.48490664979,1.54044504095
985,macro,1.55202415137,-0.609497274564,2.83321334406,3.89182029811,2.30258509299,1.58923520512
986,macro,2.2191559188,-0.668864700306,3.25809653802,4.18965474203,2.48490664979,1.70474809224
987,macro,0.500909505072,-0.594542848423,2.19722457734,3.68887945411,2.30258509299,1.38629436112
988,macro,1.32670520116,-0.403793838355,1.94591014906,3.43398720449,2.56494935746,0.869037847024
989,macro,1.91715864354,-0.400919046328,2.3978952728,3.63758615973,2.56494935746,1.07263680226
990,macro,1.81175583445,-0.276776387192,2.07944154168,3.25809653802,2.30258509299,0.955511445027
991,macro,2.53301362505,-0.246539361048,2.07944154168,3.13549421593,2.3978952728,0.737598943131
992,macro,1.70995076952,-0.443471515318,2.30258509299,3.33220451018,2.30258509299,1.02961941718
993,macro,0.344006055309,-0.336445042094,2.07944154168,3.76120011569,2.3978952728,1.3633048429
994,macro,2.3130663115,-0.661905308754,3.04452243772,3.78418963392,2.48490664979,1.29928298413
995,macro,0.366165839444,-0.295572759698,1.94591014906,3.66356164613,2.3978952728,1.26566637333
996,macro,2.2962650704,-0.368955213967,2.56494935746,3.68887945411,2.48490664979,1.20397280433
997,macro,1.51229070119,-0.713216064363,2.7080502011,3.63758615973,2.30258509299,1.33500106673
998,macro,0.994227958856,-0.482051865371,2.3978952728,3.76120011569,2.3978952728,1.3633048429
999,macro,1.80624239321,-0.797128330071,3.13549421593,4.02535169074,2.3978952728,1.62745641794
1000,macro,1.01830233447,-0.283281272651,1.79175946923,3.17805383035,2.30258509299,0.875468737354
1001,macro,2.42382323745,-0.337909707167,2.3978952728,3.40119738166,2.3978952728,1.00330210886
1002,macro,1.39403245917,-0.311408572812,1.79175946923,3.04452243772,2.30258509299,0.741937344729
1003,macro,0.724601347176,-0.542880491631,2.19722457734,3.58351893846,2.30258509299,1.28093384546
1004,macro,1.65309150763,-0.374313626736,2.7080502011,3.93182563272,2.3978952728,1.53393035993
1005,macro,1.52590188718,-0.655731010175,2.77258872224,3.87120101091,2.3978952728,1.47330573811
1006,macro,1.03863914325,-0.551178762695,2.19722457734,3.52636052462,2.3978952728,1.12846525182
1007,macro,0.971547821938,-0.5797728809,2.30258509299,3.76120011569,2.56494935746,1.19625075823
1008,macro,1.91449381939,-0.261364346978,2.30258509299,3.66356164613,2.48490664979,1.17865499634
1009,macro,2.1109561667,-0.358522973233,2.3978952728,3.58351893846,2.48490664979,1.09861228867
1010,macro,0.99423453791,-0.399229205626,1.94591014906,3.33220451018,2.3978952728,0.934309237377
1011,macro,2.06819842884,-0.776628944704,3.21887582487,4.02535169074,2.30258509299,1.72276659774
1012,macro,2.22116170583,-0.701819022661,3.13549421593,4.00733318523,2.48490664979,1.52242653544
1013,macro,0.331755140994,-0.357836796956,1.94591014906,3.49650756147,2.30258509299,1.19392246847
1014,macro,1.35644861982,-0.511665791903,2.63905732962,3.95124371858,2.48490664979,1.46633706879
1015,macro,0.999330367283,-0.211699940656,1.38629436112,3.09104245336,2.48490664979,0.60613580357
1016,macro,1.05244553377,-0.444856213912,2.07944154168,3.40119738166,2.3978952728,1.00330210886
1017,macro,2.50674296545,-0.378260599119,2.48490664979,3.52636052462,2.56494935746,0.961411167155
1018,macro,2.93710694691,-0.342977066234,2.48490664979,3.21887582487,2.48490664979,0.73396917508
1019,macro,1.35269847057,-0.36715770387,2.07944154168,3.63758615973,2.63905732962,0.998528830111
1020,macro,0.833514922444,-0.422234557447,2.30258509299,3.78418963392,2.30258509299,1.48160454092
1021,macro,0.648417462747,-0.558576147055,2.56494935746,3.97029191355,2.30258509299,1.66770682056
1022,macro,0.441914307739,-0.326217343611,1.94591014906,3.66356164613,2.48490664979,1.17865499634
1023,macro,1.42446402414,-0.670307053605,3.21887582487,4.26267987704,2.30258509299,1.96009478405
1024,macro,2.59835395378,-0.437369124395,2.7080502011,3.58351893846,2.48490664979,1.09861228867
1025,macro,1.41282651825,-0.27231334254,1.94591014906,3.4657359028,2.56494935746,0.900786545338
1026,macro,2.55988292584,-0.655430594135,3.04452243772,3.68887945411,2.3978952728,1.29098418132
1027,macro,2.35233336122,-0.950354447325,3.61091791264,4.07753744391,2.30258509299,1.77495235091
1028,macro,1.55028763463,-0.44407433107,2.7080502011,3.89182029811,2.30258509299,1.58923520512
1029,macro,1.56172500684,-0.255373036786,1.79175946923,3.04452243772,2.30258509299,0.741937344729
1030,macro,1.91793711609,-0.195268512787,1.79175946923,3.13549421593,2.3978952728,0.737598943131
1031,macro,0.524607607594,-0.362733943885,1.94591014906,3.4657359028,2.30258509299,1.16315080981
1032,macro,0.855480120343,-0.290731017238,1.79175946923,3.33220451018,2.3978952728,0.934309237377
1033,macro,1.47894716715,-0.580050926281,2.63905732962,3.76120011569,2.3978952728,1.3633048429
1034,macro,0.922652818571,-0.368784282732,1.94591014906,3.49650756147,2.48490664979,1.01160091168
1035,macro,0.887636290792,-0.429422379366,2.07944154168,3.61091791264,2.48490664979,1.12601126286
1036,macro,2.58450913032,-0.422843738504,2.63905732962,3.85014760171,2.77258872224,1.07755887947
1037,macro,1.60695902589,-0.458982602031,2.30258509299,3.33220451018,2.30258509299,1.02961941718
1038,macro,2.03154072582,-0.632852961672,2.8903717579,3.76120011569,2.3978952728,1.3633048429
1039,macro,1.65641867669,-0.285647076847,1.79175946923,2.94443897917,2.30258509299,0.641853886172
1040,macro,1.73598921891,-0.270386491879,1.94591014906,3.13549421593,2.30258509299,0.832909122935
1041,macro,2.3600263893,-0.688159685433,3.295836866,3.98898404656,2.30258509299,1.68639895357
1042,macro,0.520241625135,-0.394125736845,1.94591014906,3.52636052462,2.3978952728,1.12846525182
1043,macro,1.08021570656,-0.689021675496,2.94443897917,4.1743872699,2.30258509299,1.8718021769
1044,macro,1.39392846132,-0.622289647193,2.77258872224,3.82864139649,2.30258509299,1.5260563035
1045,macro,0.872652236093,-0.451561245623,2.30258509299,3.63758615973,2.30258509299,1.33500106673
1046,macro,2.28972463389,-0.422289526468,2.83321334406,3.76120011569,2.30258509299,1.4586150227
1047,macro,3.11667673248,-0.359744528037,2.63905732962,3.33220451018,2.56494935746,0.767255152714
1048,macro,0.885366257335,-0.617641395946,2.48490664979,4.00733318523,2.48490664979,1.52242653544
1049,macro,1.85853125174,-0.55424358814,2.56494935746,3.58351893846,2.3978952728,1.18562366566
1050,macro,1.29903810568,-0.18846864587,1.60943791243,3.17805383035,2.48490664979,0.69314718056
1051,macro,1.51459592038,-0.259490847565,2.07944154168,3.36729582999,2.30258509299,1.06471073699
1052,macro,2.04533007628,-0.243493863322,1.94591014906,3.09104245336,2.30258509299,0.788457360364
1053,macro,0.756047663794,-0.757047240963,2.77258872224,4.14313472639,2.3978952728,1.74523945359
1054,macro,1.55329152743,-0.356320959118,2.30258509299,3.58351893846,2.3978952728,1.18562366566
1055,macro,2.17431957332,-0.557323405357,2.94443897917,3.78418963392,2.30258509299,1.48160454092
1056,macro,2.12516942856,-0.412816475285,2.48490664979,3.52636052462,2.3978952728,1.12846525182
1057,macro,1.17691213462,-0.303064896502,1.94591014906,3.36729582999,2.3978952728,0.969400557188
1058,macro,2.08075611413,-0.376705912368,2.3978952728,3.61091791264,2.56494935746,1.04596855518
1059,macro,1.2542145609,-0.267571292825,1.60943791243,3.17805383035,2.48490664979,0.69314718056
1060,macro,1.41042892769,-0.809639058295,2.99573227355,3.97029191355,2.30258509299,1.66770682056
1061,macro,0.981782229615,-0.693102007207,2.56494935746,3.87120101091,2.3978952728,1.47330573811
1062,macro,1.32872105049,-0.187133100666,1.79175946923,3.21887582487,2.30258509299,0.916290731874
1063,macro,2.10262858716,-0.637166869304,3.25809653802,5.95064255259,4.38202663467,1.56861591791
1064,macro,0.520569100042,-0.811640068199,3.13549421593,4.69134788223,2.3978952728,2.29345260943
1065,macro,2.97919124278,-0.863247234441,4.00733318523,5.35658627467,3.33220451018,2.0243817645
1066,macro,6.22709245779,-0.376054725548,3.58351893846,5.61677109767,4.66343909411,0.953332003555
1067,macro,3.40888738688,-0.899679427269,4.18965474203,5.74939298591,3.76120011569,1.98819287021
1068,macro,1.43028445273,-0.709869926532,3.09104245336,5.11198778836,3.40119738166,1.71079040669
1069,macro,2.32873901882,-0.637154449339,3.25809653802,5.49716822529,4.15888308336,1.33828514193
1070,macro,2.81588093862,-0.699998901784,3.66356164613,5.93753620508,4.3040650932,1.63347111188
1071,macro,2.82100166967,-1.09036549085,4.52178857705,6.02586597383,3.55534806149,2.47051791234
1072,macro,6.70293845211,-0.473837732016,3.91202300543,5.95324333429,4.77068462447,1.18255870982
1073,macro,0.594153746182,-1.21399317401,3.76120011569,5.34233425196,2.56494935746,2.7773848945
1074,macro,2.97357002166,-0.27751734879,2.48490664979,5.40267738187,4.69134788223,0.711329499643
1075,macro,2.94028545613,-0.781764910921,3.85014760171,5.77455154554,3.93182563272,1.84272591282
1076,macro,3.77892130289,-0.465153992997,3.40119738166,6.18826412308,4.98360662171,1.20465750137
1077,macro,3.29442172813,-1.07923052837,4.70953020131,6.27852142417,3.95124371858,2.32727770558
1078,macro,3.0758357815,-0.357806586915,2.7080502011,5.48893772616,4.64439089914,0.844546827015
1079,macro,3.18150382463,-0.419575654737,2.99573227355,5.85793315448,4.85981240436,0.998120750122
1080,macro,1.71225716703,-0.592299021196,2.83321334406,5.29330482472,3.89182029811,1.40148452661
1081,macro,8.97549585662,-0.411189913556,4.31748811354,6.070737728,5.04985600725,1.02088172075
1082,macro,3.87011307463,-0.750698847684,4.2341065046,6.10702288774,4.35670882669,1.75031406105
1083,macro,3.4527993374,-0.668486401435,3.7135720667,5.74620319054,4.26267987704,1.4835233135
1084,macro,3.52168781796,-0.797231455345,3.97029191355,4.94875989038,3.09104245336,1.85771743702
1085,macro,6.1586552602,-0.835164530661,5.1416635565,5.92958914339,3.85014760171,2.07944154168
1086,macro,8.27691432218,-0.415265200291,4.35670882669,5.64190707094,4.52178857705,1.12011849389
1087,macro,4.40791770012,-0.746429298366,4.14313472639,5.96100533962,4.14313472639,1.81787061323
1088,macro,3.2304110972,-0.411154368299,2.94443897917,5.71702770141,4.75359019111,0.9634375103
1089,macro,3.51535427744,-0.558816785667,3.58351893846,5.3375380797,3.85014760171,1.48739047799
1090,macro,4.99151979279,-0.233309645194,2.94443897917,6.09807428217,5.48479693349,0.613277348676
1091,macro,2.43645078596,-0.656437862089,3.36729582999,6.08677472691,4.63472898823,1.45204573868
1092,macro,4.34441157054,-0.651039103509,3.78418963392,4.7184988713,3.33220451018,1.38629436112
1093,macro,7.25395328729,-0.427314999182,3.97029191355,6.02102334935,4.96284463026,1.05817871909
1094,macro,3.00018541702,-1.23681868211,5.17614973257,5.81711115996,2.77258872224,3.04452243772
1095,macro,4.86341784647,-0.470458605365,3.63758615973,5.9763509093,4.8751973232,1.1011535861
1096,macro,5.61641472116,-0.331069277041,3.43398720449,5.75257263883,4.90527477844,0.847297860387
1097,macro,2.8809878132,-0.936617192938,4.00733318523,5.68017260902,3.7135720667,1.96660054231
1098,macro,6.69698179597,-0.511591955651,4.29045944115,6.06378520869,4.84418708646,1.21959812223
1099,macro,3.35207177637,-0.206934512187,2.3978952728,5.69035945432,5.1416635565,0.548695897821
1100,macro,3.4402683411,-0.648273247612,3.76120011569,5.92157841964,4.38202663467,1.53955178497
1101,macro,1.42008501527,-0.391314571724,2.19722457734,4.9558270576,4.02535169074,0.930475366866
1102,macro,3.20438470434,-0.366911260963,2.94443897917,5.71373280551,4.80402104473,0.909711760776
1103,macro,4.55716566724,-0.294103664814,3.04452243772,5.83773044717,5.11198778836,0.725742658809
1104,macro,6.26740860903,-0.474878279594,4.00733318523,5.80814248998,4.67282883446,1.13531365552
1105,macro,4.90252941446,-0.643711368911,4.06044301055,5.96357934362,4.45434729625,1.50923204736
1106,macro,2.66149252868,-0.967504996552,4.14313472639,5.42053499927,3.25809653802,2.16243846125
1107,macro,4.46157305644,-0.468175437544,3.4657359028,5.62401750619,4.44265125649,1.1813662497
1108,macro,2.87183206209,-1.00344759901,4.11087386417,5.21493575761,3.13549421593,2.07944154168
1109,macro,5.370749098,-0.351598691865,3.40119738166,5.7333412769,4.89034912822,0.842992148676
1110,macro,1.77774487987,-0.848985729394,3.73766961828,5.35185813348,3.13549421593,2.21636391755
1111,macro,3.86902359408,-0.774904512784,4.00733318523,5.02388052085,3.33220451018,1.69167601067
1112,macro,1.52351491075,-0.927771041244,3.33220451018,5.08759633523,3.17805383035,1.90954250488
1113,macro,2.87019428195,-0.128119255909,1.94591014906,5.67675380227,5.31811999384,0.358633808424
1114,macro,3.13600343361,-0.351009410324,2.83321334406,5.56068163102,4.73619844839,0.824483182621
1115,macro,7.86744268867,-0.24947449964,3.43398720449,5.99645208862,5.35185813348,0.644593955143
1116,macro,4.60856058765,-0.597929644952,4.59511985013,5.16478597392,3.21887582487,1.94591014906
1117,macro,4.13626043342,-0.312050869794,2.94443897917,5.77765232322,4.99043258678,0.787219736444
1118,macro,7.81241993385,-0.31690371711,3.80666248977,5.80513496892,4.99721227376,0.807922695152
1119,macro,2.15015776019,-0.563616473139,3.09104245336,5.96870755999,4.62497281328,1.3437347467
1120,macro,2.49676072428,-0.545244887363,3.25809653802,5.09986642782,3.52636052462,1.57350590321
1121,macro,2.54110366266,-0.757021155238,3.78418963392,5.08759633523,3.09104245336,1.99655388187
1122,macro,2.2020081959,-0.520144173414,2.8903717579,5.52545293913,4.29045944115,1.23499349798
1123,macro,4.96908112596,-1.14784163394,5.56834450376,6.65801104587,3.82864139649,2.82936964938
1124,macro,5.71526037694,-0.682676138903,4.39444915467,5.99893656195,4.40671924726,1.59221731468
1125,macro,4.57124060341,-0.447981658414,3.49650756147,5.54517744448,4.59511985013,0.950057594345
1126,macro,7.09152787729,-0.370999246382,3.73766961828,5.57972982599,4.5538768916,1.02585293439
1127,macro,5.45844501655,-0.284510837513,3.17805383035,5.89989735358,5.18178355029,0.71811380329
1128,macro,6.28099505708,-0.164704291242,2.77258872224,5.63121178182,5.16478597392,0.466425807898
1129,macro,1.64265818831,-0.659589190416,3.04452243772,4.99721227376,3.36729582999,1.62991644378
1130,macro,3.4739823118,-0.65672611177,3.7135720667,4.54329478227,2.99573227355,1.54756250872
1131,macro,3.49894516353,-0.595807241199,3.52636052462,5.82600010738,4.54329478227,1.28270532511
1132,macro,2.26807185748,-0.741183771999,3.80666248977,6.06378520869,4.06044301055,2.00334219814
1133,macro,2.70517541442,-1.00954838432,4.33073334029,6.09807428217,3.68887945411,2.40919482805
1134,macro,2.91897248224,-0.664967636158,3.49650756147,5.85220247977,4.29045944115,1.56174303863
1135,macro,4.03819783994,-0.230165166978,2.63905732962,5.63121178182,5.03695260241,0.594259179408
1136,macro,2.65544580842,-1.09156633498,4.34380542185,5.95583736946,3.55534806149,2.40048930798
1137,macro,0.68973313356,-0.72488495849,2.77258872224,4.5538768916,2.83321334406,1.72066354754
1138,macro,3.15494328735,-0.374351693184,2.83321334406,5.74939298591,4.8751973232,0.874195662707
1139,macro,5.06762320643,-0.650166189212,4.1743872699,5.598421959,4.12713438505,1.47128757395
1140,macro,2.54475699776,-1.30078030713,4.56434819147,5.23644196283,2.7080502011,2.52839176173
1141,macro,1.52002864244,-0.518562989771,2.7080502011,5.02388052085,3.63758615973,1.38629436112
1142,macro,6.62176491787,-0.297480417012,3.36729582999,5.56834450376,4.81218435537,0.756160148389
1143,macro,2.67942872899,-0.725646388869,3.7135720667,5.57972982599,3.76120011569,1.81852971029
1144,macro,1.33629151325,-1.04810531785,3.63758615973,5.25749537203,2.94443897917,2.31305639286
1145,macro,3.50140766348,-0.74897048471,3.93182563272,4.99721227376,3.17805383035,1.81915844342
1146,macro,5.09155357252,-0.53515229738,3.82864139649,5.63835466933,4.44265125649,1.19570341284
1147,macro,3.72894068384,-0.423344041633,3.25809653802,5.71042701737,4.69134788223,1.01907913515
1148,macro,2.96215889035,-0.692540934934,3.85014760171,6.24610676548,4.49980967033,1.74629709515
1149,macro,2.02584019071,-0.277117481527,2.30258509299,5.86078622347,5.13579843705,0.724987786416
1150,macro,6.39513360003,-0.568830949257,4.29045944115,6.08904487545,4.7184988713,1.37054600415
1151,macro,2.0450187215,-0.719903091514,3.295836866,5.75890177388,4.12713438505,1.63176738883
1152,macro,1.80075422475,-1.12515648584,4.15888308336,5.50938833663,2.99573227355,2.51365606307
1153,macro,0.803367997568,-0.578562643427,2.48490664979,4.88280192259,3.43398720449,1.4488147181
1154,macro,0.656973893244,-1.62017579609,4.18965474203,5.44673737167,2.30258509299,3.14415227867
1155,macro,3.89965100946,-0.879540489015,4.29045944115,6.10924758276,4.24849524205,1.86075234072
1156,macro,3.76575744825,-0.902971928841,4.27666611902,5.59098698051,3.68887945411,1.9021075264
1157,macro,1.84379431884,-0.982452249829,3.68887945411,5.598421959,3.52636052462,2.07206143438
1158,macro,3.41970006241,-0.734855843902,3.7135720667,5.11799381242,3.66356164613,1.45443216629
1159,macro,4.98100143832,-0.413581511486,3.40119738166,5.32787616879,4.26267987704,1.06519629175
1160,macro,3.53398767117,-0.667033389006,3.91202300543,5.39816270152,3.55534806149,1.84281464003
